,accuracy,semantic_similarity,precision,recall,f1,bertscore_p,bertscore_r,bertscore_f1,pp_id
19,0.0,0.8872289156626506,0.9294117647058824,0.9753086419753086,0.9518072289156626,0.9697056412696838,0.9685889482498169,0.9691469669342041,20
20,0.0,0.0,0.0,0.0,0.0,0.9990970492362976,0.9990970492362976,0.9990970492362976,21
21,0.0,0.0,0.0,0.0,0.0,0.999504029750824,0.999504029750824,0.999504029750824,22
22,0.0,0.8354430379746836,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9116662740707397,0.9496127963066101,0.9302527904510498,23
23,0.0,0.4,0.5,1.0,0.6666666666666666,0.8767943382263184,0.9505702257156372,0.9121930003166199,24
24,0.0,0.859504132231405,0.6,0.75,0.6666666666666665,0.9397537708282471,0.9445425868034363,0.9421420693397522,25
25,0.0,0.9078947368421053,0.0,0.0,0.0,0.9851235747337341,0.9843847751617432,0.9847539663314819,26
26,0.0,0.6666666666666666,0.0,0.0,0.0,0.999755322933197,0.999755322933197,0.999755322933197,27
27,0.0,0.4827586206896552,1.0,0.3333333333333333,0.5,0.9167578220367432,0.8142929673194885,0.8624928593635559,28
28,0.0,0.8611111111111112,0.6666666666666666,1.0,0.8,0.9577322602272034,0.9622331261634827,0.9599774479866028,29
29,0.0,0.8296296296296296,0.3333333333333333,0.5,0.4,0.9445595741271973,0.9564502239227295,0.9504677057266235,30
30,1.0,1.0,1.0,1.0,1.0,1.000000238418579,1.000000238418579,1.000000238418579,31
31,1.0,1.0,1.0,1.0,1.0,0.9999995827674866,0.9999995827674866,0.9999995827674866,32
32,1.0,1.0,1.0,1.0,1.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,33
33,0.0,0.6923076923076923,0.14285714285714285,0.3333333333333333,0.2,0.8640371561050415,0.9356447458267212,0.8984163403511047,34
34,1.0,1.0,1.0,1.0,1.0,1.0000004768371582,1.0000004768371582,1.0000004768371582,35
35,0.0,0.8,1.0,0.6666666666666666,0.8,0.9703167080879211,0.9455145597457886,0.9577550888061523,36
36,1.0,1.0,1.0,1.0,1.0,0.9999998807907104,0.9999998807907104,0.9999998807907104,37
37,0.0,0.8057553956834532,0.4,0.6666666666666666,0.5,0.9164873361587524,0.9496955275535583,0.9327960014343262,38
38,0.0,0.631578947368421,0.5,1.0,0.6666666666666666,0.9027953147888184,0.9367126226425171,0.919441282749176,39
39,0.0,0.49732341036688865,0.125,0.25,0.16666666666666666,0.9209803342819214,0.9188941717147827,0.9199360609054565,40
40,0.0,0.8631578947368421,0.75,1.0,0.8571428571428571,0.9587586522102356,0.9758436679840088,0.9672257304191589,41
41,0.0,0.0,0.0,0.0,0.0,0.9996641874313354,0.9996641874313354,0.9996641874313354,42
42,0.0,0.5266158696794535,0.0,0.0,0.0,0.9485188126564026,0.9365970492362976,0.942520260810852,43
43,1.0,1.0,1.0,1.0,1.0,1.0000003576278687,1.0000003576278687,1.0000003576278687,44
44,0.0,0.3333333333333333,0.0,0.0,0.0,0.9474278688430786,0.9474278688430786,0.9474278688430786,45
45,0.0,0.75,0.0,0.0,0.0,0.979765772819519,0.987396240234375,0.9835662245750427,46
46,1.0,1.0,1.0,1.0,1.0,1.0000001192092896,1.0000001192092896,1.0000001192092896,47
47,1.0,1.0,1.0,1.0,1.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,48
48,0.0,0.0,0.0,0.0,0.0,0.9795750379562378,0.9795750379562378,0.9795750379562378,49
49,1.0,1.0,1.0,1.0,1.0,1.0000001192092896,1.0000001192092896,1.0000001192092896,50
50,0.0,0.6391752577319587,0.5,1.0,0.6666666666666666,0.9364824295043945,0.972626805305481,0.9542124271392822,51
51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,52
52,1.0,1.0,1.0,1.0,1.0,1.000000238418579,1.000000238418579,1.000000238418579,53
53,1.0,1.0,1.0,1.0,1.0,0.9999995231628418,0.9999995231628418,0.9999995231628418,54
54,0.0,0.2835820895522388,0.2,1.0,0.33333333333333337,0.8178824186325073,0.8882700204849243,0.8516243100166321,55
55,0.0,0.6578947368421053,0.75,0.5,0.6,0.9180922508239746,0.9217159152030945,0.9199004769325256,56
56,0.0,0.9485714285714286,0.5,0.5,0.5,0.9435384273529053,0.9500949382781982,0.9468052983283997,57
57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
58,0.0,0.2857142857142857,0.0,0.0,0.0,0.8592673540115356,0.8106259107589722,0.8342382311820984,59
59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60
60,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62
61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,63
62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,64
63,1.0,0.8888888888888888,1.0,1.0,1.0,0.9285802245140076,0.9683983325958252,0.9480713605880737,65
64,1.0,1.0,1.0,1.0,1.0,1.0000003576278687,1.0000003576278687,1.0000003576278687,66
65,0.0,0.0,0.0,0.0,0.0,0.9998025894165039,0.9998025894165039,0.9998025894165039,67
66,0.0,0.3196125907990315,0.4444444444444444,0.5714285714285714,0.5,0.9037318825721741,0.9209972620010376,0.9122828245162964,68
67,0.0,0.24390243902439024,0.0,0.0,0.0,0.8238773941993713,0.7524023056030273,0.7865193486213684,69
68,0.0,0.2909090909090909,0.0,0.0,0.0,0.8096328973770142,0.8386712074279785,0.8238962888717651,70
69,1.0,1.0,1.0,1.0,1.0,0.9999998211860657,0.9999998211860657,0.9999998211860657,71
70,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72
71,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73
72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74
73,0.0,0.6341463414634146,0.0,0.0,0.0,0.9229183197021484,0.9286940097808838,0.925797164440155,75
74,1.0,1.0,1.0,1.0,1.0,1.000000238418579,1.000000238418579,1.000000238418579,76
75,1.0,1.0,1.0,1.0,1.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,77
76,1.0,1.0,1.0,1.0,1.0,0.9999997615814209,0.9999997615814209,0.9999997615814209,78
77,1.0,1.0,1.0,1.0,1.0,0.9999995827674866,0.9999995827674866,0.9999995827674866,79
78,0.0,0.17391304347826086,0.0,0.0,0.0,0.7783960103988647,0.7653361558914185,0.7718108296394348,80
79,0.0,0.8888888888888888,0.0,0.0,0.0,0.762833297252655,0.9193841218948364,0.8338242173194885,81
80,0.0,0.30548434122555673,0.16666666666666666,0.25,0.2,0.9044401049613953,0.925098180770874,0.9146525263786316,87
81,1.0,1.0,1.0,1.0,1.0,0.9999998807907104,0.9999998807907104,0.9999998807907104,89
82,0.0,0.0,0.0,0.0,0.0,0.8939619064331055,0.8817499876022339,0.8878139853477478,92
83,0.0,0.0,0.0,0.0,0.0,0.7895528674125671,0.6465760469436646,0.7109473347663879,93
84,0.0,0.0,0.0,0.0,0.0,0.8425707817077637,0.7310673594474792,0.7828686237335205,94
85,0.0,0.0,0.0,0.0,0.0,0.8546432852745056,0.7532169222831726,0.8007310032844543,98
86,0.0,0.0,0.0,0.0,0.0,0.8508514165878296,0.7124691009521484,0.7755355834960938,99
87,0.0,0.0,0.0,0.0,0.0,0.8487961292266846,0.7116893529891968,0.7742195725440979,100
88,0.0,0.0,0.0,0.0,0.0,0.8404080271720886,0.7324035167694092,0.7826974391937256,101
89,0.0,0.0,0.0,0.0,0.0,0.8642315864562988,0.7416263818740845,0.7982486486434937,102
90,0.0,0.0,0.0,0.0,0.0,0.8469918966293335,0.7563014626502991,0.7990816831588745,103
91,0.0,0.0,0.0,0.0,0.0,0.8179888725280762,0.6934359073638916,0.7505803108215332,104
92,0.0,0.0,0.0,0.0,0.0,0.8265420198440552,0.6753572225570679,0.7433403134346008,105
93,0.0,0.0,0.0,0.0,0.0,0.8397988080978394,0.7412802577018738,0.7874701619148254,106
94,0.0,0.0,0.0,0.0,0.0,0.8491616249084473,0.7391519546508789,0.7903470993041992,107
95,0.0,0.0,0.0,0.0,0.0,0.874943733215332,0.7801971435546875,0.824858546257019,108
96,0.0,0.0,0.0,0.0,0.0,0.8107074499130249,0.6977106928825378,0.7499767541885376,109
97,0.0,0.0,0.0,0.0,0.0,0.8194859027862549,0.6782598495483398,0.7422146201133728,110
98,0.0,0.4489247311827957,1.0,0.4090909090909091,0.5806451612903226,0.9632254838943481,0.9426333904266357,0.9528182148933411,111
99,0.0,0.25,0.0,0.0,0.0,0.9434329271316528,0.9434329271316528,0.9434329271316528,112
100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,113
101,0.0,0.6585365853658537,0.88,0.9565217391304348,0.9166666666666666,0.9208929538726807,0.9435338973999023,0.9320759773254395,114
102,0.0,0.016299918500407497,0.0,0.0,0.0,0.917551577091217,0.839629054069519,0.8768625259399414,115
103,0.0,0.7692307692307693,1.0,0.6666666666666666,0.8,0.9844978451728821,0.9733031988143921,0.9788684844970703,116
104,0.0,0.3225806451612903,1.0,0.3333333333333333,0.5,0.9195725321769714,0.8069257140159607,0.8595742583274841,117
105,0.0,0.7058823529411765,1.0,0.5454545454545454,0.7058823529411764,0.9761974811553955,0.959682285785675,0.9678694605827332,118
106,0.0,0.611904761904762,1.0,0.7222222222222222,0.8387096774193548,0.9722740054130554,0.9636402130126953,0.9679378271102905,119
107,0.0,0.01639344262295082,0.0,0.0,0.0,0.8017387986183167,0.7070542573928833,0.7514255046844482,120
108,0.0,0.25,1.0,0.3333333333333333,0.5,0.8523816466331482,0.8129217624664307,0.8321841955184937,121
109,0.0,0.3333333333333333,0.0,0.0,0.0,0.9516897201538086,0.911922812461853,0.9313820004463196,122
110,0.0,0.2793040293040293,0.0,0.0,0.0,0.9449619054794312,0.9205678701400757,0.9326054453849792,123
111,0.0,0.6666666666666666,1.0,0.5,0.6666666666666666,0.9777429103851318,0.9534107446670532,0.9654235243797302,124
112,0.0,0.582995951417004,0.6,0.23076923076923078,0.33333333333333337,0.9300324320793152,0.8877028226852417,0.9083747863769531,125
113,0.0,0.5,1.0,0.3333333333333333,0.5,0.9015026688575745,0.8756787776947021,0.8884031176567078,126
114,0.0,0.5,0.0,0.0,0.0,0.9998565316200256,0.9998565316200256,0.9998565316200256,127
115,0.0,0.9941860465116279,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9766559600830078,0.9859546422958374,0.9812833070755005,128
116,0.0,0.9482288828337875,0.8235294117647058,0.875,0.8484848484848485,0.9536974430084229,0.9713482856750488,0.9624419212341309,129
117,0.0,0.3333333333333333,0.0,0.0,0.0,0.9428167939186096,0.9235513806343079,0.9330846667289734,130
118,0.0,0.8666666666666667,0.0,0.0,0.0,0.9665010571479797,0.9782038927078247,0.9723172187805176,131
119,1.0,1.0,1.0,1.0,1.0,1.0000004768371582,1.0000004768371582,1.0000004768371582,132
120,0.0,0.5,0.0,0.0,0.0,0.9997451901435852,0.9997451901435852,0.9997451901435852,133
121,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,134
122,0.0,0.5,0.0,0.0,0.0,0.9996424317359924,0.9996424317359924,0.9996424317359924,135
123,1.0,1.0,1.0,1.0,1.0,1.0000004768371582,1.0000004768371582,1.0000004768371582,136
124,0.0,0.5,0.0,0.0,0.0,0.9997451901435852,0.9997451901435852,0.9997451901435852,137
125,0.0,0.7272727272727273,1.0,0.6,0.7499999999999999,0.9754009246826172,0.9341357946395874,0.9543224573135376,138
126,0.0,0.8571428571428571,0.0,0.0,0.0,0.9917317628860474,0.9940590858459473,0.9928940534591675,139
127,0.0,0.6666666666666666,0.0,0.0,0.0,0.9688308238983154,0.9652729630470276,0.9670486450195312,140
128,0.0,0.975,0.0,0.0,0.0,0.9665747284889221,0.9728617668151855,0.9697080850601196,141
129,1.0,1.0,1.0,1.0,1.0,0.9999997615814209,0.9999997615814209,0.9999997615814209,142
130,1.0,1.0,1.0,1.0,1.0,1.0000004768371582,1.0000004768371582,1.0000004768371582,143
131,1.0,1.0,1.0,1.0,1.0,1.0000001192092896,1.0000001192092896,1.0000001192092896,144
132,0.0,0.5,0.0,0.0,0.0,0.9998579621315002,0.9998579621315002,0.9998579621315002,145
133,1.0,1.0,0.0,0.0,0.0,0.9999997615814209,0.9999997615814209,0.9999997615814209,146
134,1.0,1.0,1.0,1.0,1.0,1.0000004768371582,1.0000004768371582,1.0000004768371582,147
135,1.0,1.0,1.0,1.0,1.0,0.9999998807907104,0.9999998807907104,0.9999998807907104,148
136,1.0,1.0,1.0,1.0,1.0,1.0000004768371582,1.0000004768371582,1.0000004768371582,149
137,1.0,1.0,1.0,1.0,1.0,1.0000004768371582,1.0000004768371582,1.0000004768371582,150
138,0.0,0.975609756097561,0.75,0.75,0.75,0.9753933548927307,0.9794286489486694,0.9774067997932434,151
139,0.0,0.875,0.5,0.6,0.5454545454545454,0.9321420788764954,0.9569261074066162,0.9443715214729309,152
140,0.0,0.8888888888888888,0.9285714285714286,1.0,0.962962962962963,0.9793813228607178,0.9872233867645264,0.9832867383956909,153
141,0.0,0.4009433962264151,0.625,0.7142857142857143,0.6666666666666666,0.9609322547912598,0.9696181416511536,0.9652556777000427,154
